Feature ID	Taxon	Confidence
38c331f97c9120fafe52d08ab476ed0b	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.9852235569200863
731d197939bb577c0e4b449b45eebce7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999999977592066
34959896cb5caec019034caafc788f96	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Pseudoramibacter_Eubacterium; s__	0.999999981181219
a34869c38871a3076a3ead0574b36aa1	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__	0.9989021527037184
249b8042e23448842934b50692616c13	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Peptoniphilus; s__	0.999999999944194
d2b8ce23cfbff50593084d110d46eb7d	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__plebeius	0.9999985754144718
8fb014c9f9d0d7e7333f16633da039b2	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__coprophilus	0.9347456402701573
ad1ef191e1fbe55285f98e1875e6d3a1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__	0.9808245212322564
522f85dbfdd8cee790b0dd6f3f6a2e1a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__	0.9668746896842055
674fecfeadedc00c5df53096906169a6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9267693034393231
fdff50285887df385ad793f081f16026	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__	0.9953314948035237
6109fd9bf2c1ef2875e9256fe293d2e0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__neonatale	0.9999037473322717
1aa899d3c23cae5e158843c95610e72f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999999982948552
72b31b2c607ac4f14128671c78555e51	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.7497563618375558
230b2c18e36c6ae6b8d3a536d4935215	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megamonas; s__	0.9999856004915331
6eb3546d4681950177c8b02c739f1ffd	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9946910383232926
0df5e2611c9fe48b5be487bc66d977f1	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Erwinia; s__toletana	0.8709547739808536
03de292cb278046d99f7dcef6a1414a2	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.9931786078341647
d615f8ceb822f2406a007463727769d6	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.9999835139313823
b31261f4817a7eea3504b4c8156a1b6e	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium	0.9999998650858366
080cf3843bb730ace1ee5b05f66868fa	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megamonas; s__	0.9999220731834032
604730817f2964708cedafe8a8a68f6c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.922274076094446
58f306270d7c9ac8cd0d4e3d854420de	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__SMB53; s__	0.9341629085645408
1245e7c3253c7f325d1be69d155a9295	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__producta	0.9818360521338629
